Price,Vol.,SN&P Adjusted,DXY Adjusted,GOLD Adjusted,ETH Price,ETH Vol.,OIL Price Adjusted,Days from the last halving,TV2,TV
41480,56.1690055986352,4595.376331786033,101.50767152894943,1965.4691523027354,2269.3280768016716,384.89626206527976,70.5356126224203,1255,41281.26858757691,1
20838,361.38595451310147,3807.180821752201,107.98179443449014,1697.6440324126218,1477.5820143272508,1.4593881508026278,91.34421533664994,871,20057.43990254352,1
6536,232.22206074916002,2852.214110224525,94.85598926167846,1211.9763431242966,361.44201646130716,1.455685037420838,66.82243220658533,761,6282.654660928186,1
6492,56.38622688209482,2810.411329694015,94.80110738077057,1198.596776412206,266.40727724220346,9.863720328957237,68.00528306196064,790,6622.138669103387,1
27335,61.13903761507032,4359.916553082935,104.02687177929653,1950.2417915351796,1715.2942967183908,306.2492538220134,78.80032128958916,1169,27857.278205578914,1
8633,876.963272569647,2776.598145269513,96.323355021232,1297.9927966892174,269.1095617554641,11.61127823151398,55.61930419261759,1054,8405.422297729632,1
6243,1.2717166616924271,2521.7437149459906,99.92955902446505,1623.4862156921265,131.10719212409128,21.00794510740249,21.41213141409855,1358,6339.710896485633,1
39254,393.9430312156541,4172.340902096181,103.28766256600719,1892.4858433216918,2871.7033293886716,610.5620662785582,103.07620575457683,711,38192.56337638796,1
46491,193.40505853140894,3890.8096681395405,91.84629707286814,1826.263141726014,1736.7299291096122,1.9598069235498436,58.68733547340268,275,46450.563632905614,1
66639,77.11737158667674,5146.150541402202,102.91464696900951,2162.6144819676238,3809.62190385535,579.5642191343396,79.2714591875619,1398,66363.06009286673,1
11204,261.6804724311736,2715.8474881166962,89.23177683864881,1329.9026297640587,894.3854270588658,793.1597104398245,62.042008944773414,588,11206.958365741322,1
3666,461.0154536692126,2656.1448276724263,96.27031396002297,1309.9779447489002,121.18759742566479,5.297195655110471,51.812428322160024,939,3685.5621563691466,1
1009,130.97715041685058,2377.6,96.952,1229.15,41.053922869682125,1.791439594875885,48.78,252,994.5906034595081,1
9356,886.1521891201646,3013.3816459584727,96.74609912114869,1464.241745576968,202.72169063863086,12.930943811161196,55.26854636299765,1184,9225.372776650769,1
68858,90.77966786230184,5157.94929054374,103.83610607455321,2316.6964618182274,3509.4455205324516,502.23815001758186,84.76233459246976,1424,71026.50667131854,1
10464,620.6264446934321,2945.4762656586954,97.97755130863803,1437.7923238992553,231.34684888553033,7.317512895396511,54.51553205427133,1111,10185.843385827407,1
32440,63.26573282687665,4355.680059732603,93.05458139975512,1806.9391098094914,1996.7262018347567,239.1125129834399,73.0193690182675,434,32457.16777722715,1
10988,839.329226226087,2951.7731424225226,97.43904687553938,1411.4434122076448,285.03120971374796,9.203340357189632,59.01191301943941,1090,11861.152025977428,1
39432,436.2532745291475,4212.563203599561,103.3800186154752,1904.418525611981,2920.4297185424693,645.0585954111604,101.6970982183545,712,38427.715539293924,1
10487,43.3237641418529,3365.127382005747,93.04639471968972,1941.739034092684,357.6149509772844,15.789390939302443,38.565710365083305,121,10320.597568417947,1
23575,276.30817800799963,4003.392976135764,104.99835793055276,1820.6426455100714,1672.6265160092178,141.10174270638342,89.76318499333362,878,22910.20748200342,1
42953,335.8899714958275,4496.464305356917,98.61519082360195,1911.1145360765495,3105.6278296220307,505.5691202163674,106.97360666884472,663,42420.82531510531,1
2427,136.7011295063323,2406.9838376260154,92.71519699928933,1250.1006698757612,188.22184555289346,685.7721882794549,50.274538611776634,329,2298.9309548972087,1
9570,1.132412685532884,2998.1438810302466,97.44192832788275,1488.1924660275204,189.75845199358017,14.321423585375927,56.685465213354256,1183,9271.168761589388,1
63609,104.34657547218416,5016.924805086159,106.0148911128664,2380.064955384676,3071.989476973714,478.07408534947064,83.77221237154974,1437,62123.261972819615,1
37246,294.0417437225424,4157.916141123029,91.92179020362963,1881.4049647915385,2462.064191161111,4.02888955190199,64.27017449233635,376,40542.1710309148,1
64912,126.34203088308148,5079.684672953259,105.92857956811945,2359.761480617623,3123.957992681425,700.5263584126502,85.53564862473891,1434,63667.446992118814,1
7426,408.8708980822916,2776.856660322437,94.08303478357472,1240.5333851224284,521.4672833375653,1.8980547505021095,68.02709241509159,716,7269.590965995376,1
48885,78.90792172833102,4600.637847779572,95.70657708728251,1780.111545218462,3961.794526442858,822.6313685534518,70.70590529373078,574,48247.74395581067,1
23010,264.13945627997873,3976.863258868114,104.65649544325281,1862.8333606642345,1581.5458845555022,458.9008212961419,77.05580619326372,1007,23452.723468743174,1
19210,114.68958576518675,2659.1,88.673,1255.26,695.525768050614,719.5759484478768,57.3,525,18441.137178853078,1
7336,952.1428754922372,3187.1947590863692,97.7425792817912,1505.409708040055,132.9319438661116,15.146696355560172,56.966256912854746,1272,7494.429183074575,1
14393,140.05927078403545,2675.458192991385,89.69600656441318,1291.1778588927211,707.1859304483679,768.7177137774127,59.6147830370663,535,14095.321008292103,1
1089,50.96218936623963,2362.3339419710283,96.52152183807254,1247.5435058272421,49.51131534920549,382.9866835583804,50.556642395278665,265,1081.233573576554,1
3717,511.1362527512428,2488.3520701241064,95.81206630341376,1275.6563136428836,131.61175982931863,5.847582054189677,45.87967838386149,900,3878.537357961295,1
47094,65.22581368919447,4512.7786171133475,93.38077119539187,1779.9840408476641,3423.254569368841,693.2325532934778,69.2417714101056,489,47756.12776769273,1
4386,70.00725478467666,2480.208182579224,93.46570984355338,1284.391706137129,314.58267504200256,382.2382659039501,50.06500142554788,433,4342.260542071845,1
6654,1.8111015255397072,2336.3229501095147,99.48776064152459,1601.541106435591,137.74277941763174,29.026575014861617,23.748488958463803,1353,6419.00805804132,1
5262,1.8608639221879282,2385.6538656317753,99.98510278143274,1520.3700630974427,117.4798756059348,26.562501474960516,28.181507474963727,1335,5036.064369684141,1
8576,280.1720115336232,2583.1275064063934,90.07982710404443,1316.7678682927833,759.433775686476,1.1777040001644306,60.090813269439685,592,8543.886360775887,1
48775,47.72536366701483,4612.486554414932,95.27721334811405,1799.0845456103561,4026.7904939936293,488.16777729558737,71.33322209904958,586,48966.314757689,1
8765,1.4115008401875937,3172.9406595852597,97.9484425851545,1591.9598830650268,177.48964185547194,21.87863884543306,46.992427882631574,1314,8812.622356814863,1
6685,127.81962797642123,2616.0141595903488,92.25288251849716,1275.589529816742,334.452852609515,584.8034781461831,56.6682460235126,529,6441.976014222675,1
29390,31.585167874421256,3968.130410059624,103.5053309677775,1870.9677452581718,1950.140641879123,264.52161812971946,106.0839256461348,831,29178.0,1
41845,32.1879486225792,4643.013934375911,98.40159313395773,1919.066963209619,2396.0398992135274,323.7709003260079,76.04160515057167,914,42001.05191649653,1
20585,203.69801229836068,3719.5283494383293,105.05459580385262,1712.6012568874337,1191.17412696944,1.864402563177104,96.0994304171832,793,20257.99798977174,1
51542,156.75625287693842,3999.681175437803,90.35586477404871,1757.7225490044682,2027.2259299208617,2.4218479495322685,60.11270160439118,333,53133.811462914564,1
8552,782.4170396236656,2750.5,96.393,1305.65,266.3608837575154,10.492274798047424,53.5,1056,8398.053359128557,1
27690,445.42119470695195,3964.7450282581112,102.41247771607172,1957.622230627047,1722.6211378837638,673.9687858289433,70.59181386107426,1070,27960.229887713747,1
15526,137.36374581638634,3484.3,90.924,1951.51,455.163527492309,5.615030780623444,37.14,180,15180.882083329354,1
3478,118.454172433965,2474.5241997554917,92.95528897039293,1271.5196201562842,287.9294552171304,592.6624777014761,49.30281326742158,402,3458.552415882683,1
15271,87.9225324414288,3263.6775705751666,90.53931884929185,1760.1131517679862,703.0510027726448,3.687527453522717,44.875566441810435,291,14872.340194941438,1
7667,750.1172319147128,2620.4364368968913,89.28168532691673,1322.996111871466,774.3304332098671,3.574045700319509,62.89410091797022,577,7174.48187474295,1
43811,63.15918519981899,4610.825802892585,102.83912114559757,2033.080779997272,2235.9014527723734,447.4190196256036,71.17190470071377,1309,43911.510300200556,1
7493,623.238563278861,3080.019021048726,96.94449096420713,1481.3807489723326,155.69720658885666,9.886847486715446,55.62239623965695,1223,7628.900940085761,1
6523,106.32932105129278,2722.63747250669,94.63472809880336,1280.0141896407954,464.36454589037993,770.1128876822017,63.18595972661517,664,6432.424413527682,1
20759,148.88447702579464,3674.144654098659,106.93395355007499,1833.4383719760851,1133.9103145849795,2.1230210508080667,107.30836271443961,770,19328.049872069296,1
41517,51.23860764561131,4505.791345485559,97.78584721806808,1901.7790689347128,2357.3978020086815,437.93418465223255,71.11035796387696,905,41699.415541533985,1
33819,71.5615331126681,4360.723688892987,93.04296638187148,1795.8834006115928,2152.9488203579403,567.443250991879,73.22882420001224,430,33580.498559223066,1
10588,250.9334332443654,2764.9500874549376,88.97270483964027,1345.4161131200622,939.495489207119,842.3245574401848,62.75874635546047,579,10994.055276985004,1
4173,103.0755589899208,2492.260369345331,92.77552349975336,1287.6121612066115,301.6510232316211,506.04786541776997,51.112187588420994,438,4156.268601332686,1
10609,748.5474077433773,2969.590051767126,97.17864958975593,1405.9353993453333,274.738324722813,9.880281353731169,58.576878980229274,1087,10986.26733247749,1
11412,578.5122346481749,3315.7451593693245,92.85725061736359,1935.0716633525565,382.6975680245166,10.880608051131368,41.96429276986967,90,11511.440452518262,1
19167,75.87050218716395,3644.1227800078814,90.6397880559359,1838.6239640637016,592.6884090731749,10.265095046052949,46.481358351934844,213,18765.108879968473,1
35516,103.35996203402375,4186.4029103470375,92.52242452194032,1830.1560320682343,2410.720186668001,1.8556421633128353,70.57415158510753,396,36330.46779861955,1
4596,84.46144013531357,2457.7663232622826,94.48836607220267,1316.30647000272,367.81275690392044,698.5722127960531,46.59313998789015,418,4585.8269413901735,1
51818,119.65842525888439,4578.111283596991,97.3654648592963,1898.1784881624728,2619.8162406341166,271.72255407097265,70.04394005676608,879,52762.4572388139,1
1168,117.87643475516838,2363.0,97.282,1204.55,21.17798803426142,805.9685758253044,48.49,244,1185.035856614145,1
6727,110.2008467485422,2568.993365933124,90.3884815443293,1278.1617692123793,327.05062701965085,832.237630455699,55.68592137686397,490,6639.791146904747,1
2759,106.74306953958929,2434.4476870819753,92.89971555503952,1245.58020013528,337.3799975487593,335.34492737516354,43.497751846261416,344,2634.7426292382993,1
2431,94.05205157009138,2413.7756013719413,92.66274512452419,1247.2674496517127,231.2201168595985,692.5033369503544,47.818810156171764,344,2410.4525352474197,1
14826,76.48213141763979,2742.6902678975316,89.65925335777,1310.753540063952,1242.3807841583216,45.306867164582215,62.70932883217109,548,15034.892623767033,1
27952,216.61942386912972,4003.673964630106,101.86845451190709,1979.869999179951,1778.4689284074036,634.5177201244867,72.70934706563035,1050,28253.272518533002,1
58582,80.37457125334397,3981.9321163223453,90.47170371004404,1704.171553944802,1906.0656361112267,2.6760075888636106,60.29131323801571,325,57161.80050632654,1
15674,176.35811098408087,2678.4715846960635,89.35067066165185,1264.8501542308277,751.6060566973549,1.1917944327855108,58.25743040981888,528,16501.797000990275,1
4216,171.76524904604662,2446.639879546434,92.95084726266505,1279.6479339494504,292.1544799334292,551.8323898827954,47.33222609466328,402,4355.405292000442,1
41425,36.13205273103167,4378.840487660251,94.35057372094384,1839.295234492001,2587.9999890067375,406.25539936740694,79.73423413375791,491,41986.81350206244,1
9392,918.7892865251576,3033.175613685991,96.63165394333734,1488.5417648279665,189.94098348448162,14.135132136276354,55.57686998767207,1206,9217.4289393701,1
8203,486.13810117853575,2978.8623369802444,97.27891019309772,1487.8660360628176,175.23739352758665,9.403415363354299,53.20105642443047,1196,8218.994721486415,1
46483,161.03148680804946,4192.192736538577,91.06764119386978,1836.269892258113,3632.3577869060473,65.26909513374267,66.10020425753675,398,46636.70865536618,1
2565,82.31958139443782,2436.0474186153556,93.20418596908867,1258.2352705147507,298.0843419673054,165.4743411019734,45.611626353962365,338,2487.185969088665,1
6845,122.67491766280715,2571.1724295283548,90.77131310929526,1275.8417073845164,320.46857315994026,812.3419252965024,55.67310335571556,488,6747.035257179811,1
8465,649.2294766494039,2943.8107894072496,97.62495383009184,1501.6491976441735,174.55124835048048,13.001545568410167,55.743567621712685,1176,8526.456093894296,1
7449,720.5220825886635,3142.5959362912567,96.69186395848928,1459.6068906240196,151.24257952773024,9.489381603266697,57.50931087989205,1237,7555.498239128881,1
55747,129.10584023496352,4019.5584863872778,90.93627558226642,1747.9182708501269,1979.4035826135705,1.781321890985448,63.90416164814761,323,55550.314463452814,1
15538,149.22276400989634,3484.3,90.924,1951.51,455.29885093888845,5.837533755287719,37.14,179,15279.642175592619,1
27708,57.870849835847636,4163.535383274612,103.19743720718947,1930.1367139756014,1802.3094837165604,372.44608041179833,81.5850201425633,1131,27504.882584586296,1
10997,652.4363985449044,3218.5347184228303,92.76497234269074,1968.833179256144,348.3477266991241,13.594299559929846,40.60152849132211,80,11466.735387373294,1
4588,68.70183140602218,2445.6569020385273,94.4239517387694,1313.3110980871538,377.3015762887573,651.5363222741681,46.31224868973274,417,4599.363329867217,1
7982,748.3031647921808,2829.072557223134,96.9075661645616,1334.783237452252,248.83141355305378,9.113008718236033,52.81193409825996,1065,8129.0104942630505,1
10269,24.68979850175301,3383.7072495725943,93.0000762727724,1922.0360694505225,371.3776488740206,26.805758240345313,40.8758391804696,120,11134.650657021575,1
10064,274.76292183064464,2696.6723816522663,88.82311436921083,1352.240913422427,929.4951692244624,895.8745236010927,61.406192911098316,586,9585.218303312215,1
28666,65.19575979308932,4092.493007831441,101.91938106225336,2015.2225343230596,1866.3050963009212,389.6801946948152,71.82906827066836,1087,28081.869166195247,1
46329,78.27234996325865,4759.172516083842,98.12855117674107,1893.309610926155,3118.729098317631,508.47143132829035,74.84581277740455,891,47313.66408546918,1
2370,194.24502245901772,2444.331669602944,91.55958385828515,1243.3562153088137,236.68877818840198,2.243795713016498,45.98279632175918,369,2274.140918270969,1
11665,89.81998037142904,2628.12206270033,89.14834810161739,1266.9115545963887,452.3604144473745,647.9301205658156,57.61439739778323,513,11608.918793095188,1
